Genome_Id	total_length	N_Fixation_Phylum	Cosmopolitan_Score_Subset_01	Max_Percent_reads	Average_percent_reads_Size_01	Average_percent_reads_Size_02	Average_percent_reads_Size_03	Average_percent_reads_Size_04	Average_percent_reads_subset_01	Portion_Size_01	Portion_Size_02	Portion_Size_03	Portion_Size_04	Portion_ALL_Arctic	Portion_ALL_Atlantic	Portion_ALL_Indian	Portion_ALL_MED	Portion_ALL_Pacific	Portion_ALL_RED	Portion_ALL_Southern	on RAST	Known_population	Of interest	N_Fixation	N_Fixation_Phylum	HBDs	Source	Domain anvio	Phylum gtdbtk	Class gtdbtk	Order gtdbtk	Family gtdbtk	Genus gtdbtk	Species gtdbtk	total_length	num_contigs	N50	GC_content	percent_completionanviov6	percent_redundancyanviov6	Cluster_Size_first_round	Completion_Minus_Red	Redundancy_removal_V1_V2	fastani_ani
TARA_ARC_108_MAG_00075	1097589		14	0.818640396	0.004942419	0.001214971	4.18961E-05	8.75315E-05	0.002071812	78.61559742	19.3256889	0.666411791	1.392301886	100	0	0	0	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	BACL14	GCA_002384685.1	1097589	64	32302	38.78	91.37	2.16	1	89.21	Unique	99.24
TARA_ARC_108_MAG_00151	886493		18	0.176931837	0.002823057	0.000252551	4.65548E-05	0	0.001100991	90.41991286	8.088978797	1.491108342	0	99.85722507	0.142774933	0	0	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	BACL14	GCF_000168995.1	886493	157	6657	37.84	79.14	2.16	1	76.98	Unique	98.46
TARA_ASE_MAG_00008	1160037		24	0.095944607	0.002348821	1.01016E-05	2.59531E-05	0	0.000878704	98.48819207	0.423570278	1.088237648	0	5.548440172	71.32969186	0	3.422014456	3.352917923	0	16.34693559							MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	BACL14		1160037	48	47723	30.75	78.87	0.00	1	78.87	Unique	
TARA_ION_45_MAG_00005	2759265		34	0.417550029	0.002961828	0.003357104	8.10056E-05	2.33058E-05	0.001700189	46.11109614	52.26493636	1.261131893	0.3628356	0	4.007822054	84.1071047	1.008479888	8.523059507	0	2.353533852		Yes					MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	BACL21	GCA_002707025.1	2759265	19	242536	40.11	99.28	0.72	3	98.56	Unique	98.81
TARA_AON_82_MAG_00051	3994087		6	0.16387908	0.002064563	0	0	0	0.000765666	100	0	0	0	0	39.83221403	0	0	60.16778597	0	0		Yes					MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24	GCA_002729725.1	3994087	79	57991	52.55	94.96	2.16	2	92.81	Cluster_23	99.89
TARA_AOS_82_MAG_00018	1969731		44	0.435150804	0.009929365	0.001431384	0.001452632	0.000263026	0.004318502	75.93343318	10.94631286	11.10879926	2.011454698	56.58721508	17.85551405	0.863796322	17.42585254	5.735028804	1.532593208	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		1969731	273	8622	50.09	97.84	3.60	1	94.24	Unique	
TARA_ARC_108_MAG_00146	3021955		16	7.42785738	0.024853876	0.00397638	0.003012121	0.043408506	0.020588301	33.02801895	5.284163317	4.00277229	57.68504544	99.93729611	0.034915041	0	0	0.027788849	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		3021955	319	14412	52.04	84.89	7.19	1	77.70	Unique	
TARA_MED_95_MAG_00270	1120042		46	0.148349784	0.00542289	0.000691798	0.000680871	0.000195106	0.002329431	77.57330847	9.896031724	9.739711314	2.790948496	31.83108927	8.840416679	1.323571257	48.31479873	7.161496265	2.528627805	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		1120042	134	10 300	50.45	81.69	1.41	1	80.28	Unique	
TARA_PSE_93_MAG_00056	1710573		1	0.086511806	0.000236925	0.000129025	3.58428E-05	0.000369102	0.000203265	30.73375273	16.73705374	4.649509876	47.87968366	0	0	0	0	100	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		1710573	42	58840	50.08	92.81	0.00	1	92.81	Unique	
TARA_PSE_93_MAG_00172	1493052		42	0.27792651	0.00663719	0.000535984	0.000889916	0.000102663	0.00277898	81.28081929	6.563798833	10.89814868	1.257233198	15.64023976	7.86788903	1.565068403	35.84350849	35.44497886	3.638315459	0		Yes					MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24	GCA_002862945.1	1493052	249	6744	49.29	72.66	0.72	1	71.94	Unique	98.17
TARA_PSE_93_MAG_00185	2011278		20	0.098405949	0.00213926	0.000196354	0.000126562	0.000293894	0.000923574	77.6199656	7.124403266	4.592106762	10.66352438	37.88908708	18.41781073	0	25.93614437	17.75695781	0	0							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		2011278	149	18461	52.65	71.94	1.44	1	70.50	Unique	
TARA_SOC_28_MAG_00035	2168468		3	0.01600957	0	0	0.000166433	9.29339E-05	5.91134E-05	0	0	64.16897675	35.83102325	0	0	0	0	0	0	100							MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	BACL24		2168468	413	5693	52.11	76.26	1.44	1	74.82	Unique	
TARA_ARC_108_MAG_00035	1330115		20	0.206897139	0.002903501	0.000650968	7.72517E-05	1.67107E-05	0.00121023	79.58217026	17.84241183	2.117394735	0.45802317	99.56789034	0.349581172	0	0	0.082528484	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	BACL25		1330115	93	26613	57.63	96.40	2.16	1	94.24	Unique	
TARA_ARC_108_MAG_00175	938706		4	0.26130101	0.001052007	0.000246736	2.3268E-05	1.38868E-05	0.000441103	78.74908342	18.4696624	1.741747064	1.039507112	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	BACL25		938706	142	7317	55.73	74.10	2.16	1	71.94	Unique	97.46
TARA_PSE_MAG_00041	1114913		6	0.032231744	0.000241644	0	0	0	8.96163E-05	100	0	0	0	0	0	0	0	100	0	0							MAG_small_size_fraction	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	BACL25		1114913	120	11580	50.90	85.92	0.00	1	85.92	Unique	
TARA_MED_95_MAG_00072	3833619		3	0.053196339	1.60021E-05	0.000409203	0.000309111	4.41287E-05	0.000156574	2.055656842	52.56671076	39.70880447	5.668827931	0	0	0	100	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Bacterioplanes		3833619	283	19 632	52.31	95.77	0.00	1	95.77	Unique	
TARA_MED_95_MAG_00035	3458222		3	0.050521992	0.000293677	0.00041764	0	0	0.000180825	41.28638601	58.71361399	0	0	0	1.583977828	0	98.41602217	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	Bacteriovorax sp1	3458222	15	289 652	35.66	98.59	0.00	1	98.59	Unique	99.82
TARA_ARC_108_MAG_00078	2987763		5	0.01657306	4.92536E-05	0.000101202	0.000291782	0.000103813	0.000125702	9.01998719	18.53339623	53.43503304	19.01158354	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Bermanella		2987763	499	6568	39.99	89.21	1.44	1	87.77	Unique	
TARA_ION_45_MAG_00041	4167692		13	0.579063088	0.003422679	0	0.000126311	0	0.001297946	96.4409219	0	3.559078104	0	0	2.563117917	66.6278076	0	9.959996666	20.84907782	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas		4167692	242	24333	64.56	95.68	4.32	2	91.37	Unique	99.1
TARA_ION_45_MAG_00027	4739889		14	0.233568469	0.002193095	0.00022857	5.73591E-05	0	0.000865681	88.46606001	9.220163211	2.313776781	0	0	36.29476061	49.9462829	0	9.250076935	4.508879555	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea	Bosea sp1	4739889	226	31353	68.18	94.96	0.72	2	94.24	Unique	96.91
TARA_ION_MAG_00002	3232488		8	0.06434387	0.00061729	8.98383E-05	0	0	0.000244397	87.29532175	12.70467825	0	0	0	6.526217962	93.47378204	0	0	0	0							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	GCF_001310255.1	3232488	92	53659	67.40	100.00	0.00	1	100.00	Unique	97.26
TARA_AON_82_MAG_00145	3295152		19	0.112680388	0.000533903	0.000221041	7.70687E-05	3.12501E-05	0.000260721	61.84715104	25.60525351	8.927601613	3.619993841	0	20.15384955	55.80744174	0	24.03870871	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae	BRH-c0	GCA_002702725.1	3295152	59	86921	57.97	82.73	0.00	1	82.73	Unique	99.69
TARA_ION_45_MAG_00008	3314348		11	0.041488769	0.000914181	0.00012536	0	0	0.000360619	87.94086894	12.05913106	0	0	0	2.672186855	73.21277171	0	24.11504143	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	BRH-c54		3314348	95	61148	33.47	98.56	0.72	1	97.84	Unique	
TARA_ARC_108_MAG_00130	760020		1	0.041514459	0	6.65548E-06	0.0003267	0	7.51402E-05	0	1.996514188	98.00348581	0	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	Caedibacter_B		760020	5	160940	34.19	79.14	0.00	1	79.14	Unique	
TARA_IOS_MAG_00033	2003483		30	0.074333412	0.002359213	3.89203E-05	9.8432E-05	4.894E-05	0.000915214	92.68151874	1.528982013	3.866894488	1.92260476	0	3.782440001	27.81344559	1.404195849	2.205426963	64.7944916	0		Yes					MAG_small_size_fraction	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Casp-actino5	Casp-actino5 sp2	2003483	201	13255	56.63	77.46	1.41	1	76.06	Unique	98.24
TARA_MED_95_MAG_00278	2145556		20	0.052407864	0.001383328	0	1.89955E-05	0.000132227	0.000547798	90.14548314	0	1.237853228	8.616663632	0	10.69889654	3.434682055	41.43683098	4.095702422	40.333888	0							MAG_large_size_fractions	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Casp-actino5		2145556	332	8 185	56.92	85.92	7.04	1	78.88	Unique	
TARA_PSE_MAG_00091	1295258		15	0.012766615	0.000434229	0	0	0	0.000161038	100	0	0	0	0	34.28782171	17.17878022	0	48.53339806	0	0							MAG_small_size_fraction	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	Casp-actino5	GCA_002501485.1	1295258	283	4571	56.27	73.24	2.82	1	70.42	Unique	97.38
TARA_AON_82_MAG_00047	5494104		3	0.810131971	0.003045426	0	0	0	0.001129429	100	0	0	0	0	98.83312881	0	0	1.166871195	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter		5494104	102	98448	67.84	96.40	3.60	1	92.81	Unique	
TARA_ARC_108_MAG_00001	4487050		34	0.052694768	0.000571846	0.004290309	0.00196988	0.001839152	0.00182082	6.594783087	49.47775811	22.7175369	21.20992191	81.88660165	6.678800454	4.258870556	0	7.175727339	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter crescentus_A	4487050	31	308327	67.79	100.00	0.00	1	100.00	Unique	99.93
TARA_MED_MAG_00109	914441		44	0.100611581	0.003128273	0	3.05465E-05	0	0.001167073	99.03297857	0	0.96702143	0	0	27.90685207	6.263930795	10.21867413	24.92776165	30.68278136	0							MAG_small_size_fraction	Archaea	Thermoplasmatota	MGII	MGIII	CG-Epi1	CG-Epi1		914441	112	10439	36.30	81.58	3.95	1	77.63	Unique	
TARA_PON_109_MAG_00142	1133128		47	0.157808021	0.004820836	0	5.35096E-07	0	0.001787981	99.98890158	0	0.011098424	0	0	11.46773318	0.301361658	77.96980261	10.2128207	0.048281845	0		Yes					MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGIII	CG-Epi1	CG-Epi1	GCA_002497685.1	1133128	63	29853	36.26	80.25	1.85	1	78.40	Unique	99.26
TARA_PSW_86_MAG_00207	1114322		70	0.363638291	0.013064568	0.000350424	9.1272E-05	6.3066E-05	0.004940682	96.28012856	2.582467671	0.6726348	0.464768967	0	23.93915901	14.35243531	22.98000497	29.55673969	9.171661027	0							MAG_large_size_fractions	Archaea	Thermoplasmatota	MGII	MGIII	CG-Epi1	CG-Epi1		1114322	147	8728	37.06	79.01	4.94	1	74.07	Unique	
TARA_ION_45_MAG_00033	4584550		23	0.282467456	0.001397074	6.69069E-05	0.001627904	8.4171E-05	0.000917743	43.98771014	2.106602354	51.25551404	2.650173467	0	18.26983771	62.38046033	0	19.34970196	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Citreimonas		4584550	63	108019	66.58	95.68	2.88	1	92.81	Unique	
TARA_MED_95_MAG_00014	2850295		43	0.332861626	0.006243581	0.000955831	0.001000469	3.49287E-05	0.002714726	75.81937059	11.60720539	12.1492653	0.424158715	0	0.615455254	7.605827777	18.47172438	2.484524254	70.82246833	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium		2850295	11	624 046	64.91	100.00	0.00	3	100.00	Cluster_80	
TARA_PON_109_MAG_00205	3006381		25	0.092428565	0.001071166	0.000164665	0.000188724	5.48744E-05	0.000480997	72.40398437	11.13033593	12.75651738	3.70916233	0	9.616609273	19.70961079	0	70.67377994	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium		3006381	90	51666	65.40	71.94	3.60	1	68.35	Unique	
TARA_PSE_MAG_00077	2765508		37	0.130329209	0.001591076	0.00018567	9.64873E-05	0	0.000643891	84.93742152	9.911733208	5.150845273	0	0	26.91295105	17.19760983	0	51.5310683	0	4.358370818							MAG_small_size_fraction	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Citromicrobium		2765508	74	56388	65.97	78.87	0.00	1	78.87	Cluster_40	
TARA_AON_82_MAG_00233	2600858		23	0.269318047	0.001030391	0.000585649	0.000110102	0.001873046	0.000939578	28.62842375	16.27168883	3.059088827	52.04079859	1.50254951	55.52590236	0	23.96143415	19.01011399	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia	Cobetia amphilecti	2600858	642	3937	63.78	75.54	2.16	1	73.38	Unique	96.81
TARA_PSE_93_MAG_00016	3339106		44	0.482928289	0.004870618	0.002313451	0.000443838	0.003531832	0.003119148	43.64454863	20.7303304	3.977137701	31.64798327	1.332455289	43.20678698	2.24967566	27.13693991	26.07414216	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia		3339106	399	10984	63.22	97.84	0.00	2	97.84	Cluster_166	98.76
TARA_ANW_MAG_00061	1149603		15	0.126784543	0.001820258	0.000129917	0	0	0.000697432	93.33819639	6.661803611	0	0	47.28498779	51.34699735	0	0	1.368014864	0	0							MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes		1149603	33	51128	36.82	77.46	2.82	1	74.65	Unique	
TARA_ARC_108_MAG_00141	1275272		19	0.351307738	0.003581788	8.77703E-05	0	0	0.001343458	97.60815119	2.391848813	0	0	95.00775059	4.99224941	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes		1275272	239	6047	36.72	77.70	0.00	1	77.70	Unique	
TARA_ASE_MAG_00015	1872923		3	0.277289975	0.00155	0	0	2.6939E-05	0.000581043	98.29169153	0	0	1.708308469	0	42.78116803	0	0	57.21883197	0	0							MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes		1872923	304	6996	39.52	78.87	7.04	1	71.83	Unique	
TARA_MED_MAG_00062	1283464		29	0.187688556	0.004379918	0	0	0	0.001624341	100	0	0	0	0	4.206538409	0	67.55319685	28.24026474	0	0		Yes					MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes	GCA_002167805.1	1283464	190	8032	36.01	85.92	5.63	1	80.28	Cluster_126	99.49
TARA_PSE_93_MAG_00110	1213094		26	0.243461695	0.003668598	0	0	0	0.00136054	100	0	0	0	0	6.322242702	0	30.06157446	63.61618284	0	0		Yes					MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes	GCA_002682945.1	1213094	179	8018	35.98	84.17	1.44	1	82.73	Unique	99.32
TARA_SOC_MAG_00005	1615633		2	0.054087887	0.000252995	0	0	0	9.38259E-05	100	0	0	0	0	0	0	0	0	0	100							MAG_small_size_fraction	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Coccinistipes		1615633	62	44901	37.02	95.77	1.41	1	94.37	Unique	
TARA_ARC_108_MAG_00208	2612488		13	0.438995082	0.006873758	0.002104421	0.000343899	0.000281645	0.003054358	71.57388338	21.91255702	3.58089275	2.932666842	87.11879796	0	0	0	0	0	12.88120204							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia		2612488	325	10215	37.43	70.50	2.88	1	67.63	Unique	
TARA_SOC_28_MAG_00043	3513115		10	0.034809345	0.000187475	0.000244347	0.000668366	0.000153177	0.00029828	14.95771469	19.49526242	53.32578138	12.22124151	21.32221169	0	0	0	0	0	78.67778831							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Colwellia		3513115	323	14523	36.46	72.66	2.16	1	70.50	Unique	
TARA_PON_109_MAG_00018	3392552		17	0.072772063	0.000205289	0.000108163	0	1.54998E-05	9.83298E-05	62.40692963	32.88118942	0	4.711880946	0	0	26.22187465	0	73.77812535	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Congregibacter		3392552	46	115661	60.83	97.12	0.00	2	97.12	Unique	
TARA_MED_95_MAG_00042	2078046		7	0.130970399	0.00164082	0.000155416	0.000138534	3.52277E-05	0.000674772	83.29046931	7.889146405	7.032173518	1.788210767	0	2.949429769	0	97.05057023	0	0	0		Yes					MAG_large_size_fractions	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Coraliomargarita	GCA_002469895.1	2078046	94	33 039	52.14	97.18	0.00	1	97.18	Cluster_89	99.57
TARA_PSE_93_MAG_00009	2899070		23	0.433479665	0.000596164	0.006951454	2.015E-05	0.000281744	0.001487528	7.594920659	88.55906109	0.256703874	3.589314376	1.781664683	1.572960755	0	2.450694589	94.19467997	0	0		Yes					MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Croceibacter	Croceibacter atlanticus	2899070	12	407807	33.67	99.28	0.72	2	98.56	Unique	99.84
TARA_ION_45_MAG_00018	3673951		17	0.432450888	0.001434946	0.000790079	0.002364513	0	0.001203744	31.26558604	17.21477792	51.51963604	0	0	4.821290848	92.83202862	0	2.346680532	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Croceicoccus	GCA_002694745.1	3673951	48	179820	63.64	97.12	1.44	2	95.68	Unique	99.93
TARA_ION_45_MAG_00016	3668372		8	0.186151546	0.002002153	0.000120619	0	0	0.000763289	94.31783712	5.682162882	0	0	0	0	100	0	0	0	0							MAG_large_size_fractions	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Croceivirga	Croceivirga radicis	3668372	285	18966	37.16	99.28	2.88	1	96.40	Unique	97.72
TARA_PON_109_MAG_00026	4746277	Cyanobacteria	6	0.036441587	0.000277429	9.25818E-06	9.80073E-07	5.1119E-07	0.000104821	96.26985971	3.212660362	0.340092934	0.177386995	0	0	53.44717077	0	46.55282923	0	0		Yes	Crocosphaera watsonii 	Yes	Cyanobacteria	Crocosphaera	MAG_large_size_fractions	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcystaceae	Crocosphaera	Crocosphaera watsonii	4746277	517	11374	37.61	100.00	2.88	3	97.12	Unique	99.15
TARA_AON_82_MAG_00015	6008712		12	0.735642265	0.007139224	0.000974349	0.000205994	0	0.002862083	85.81244283	11.71153716	2.476020013	0	0	53.97043748	4.631060408	0	41.39850211	0	0		Yes					MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	Cupriavidus pauculus_A	6008712	32	250284	64.38	99.28	2.88	2	96.40	Unique	98.84
TARA_PON_109_MAG_00056	6220279		7	0.031106228	0.000150445	4.48905E-05	0	0	6.35236E-05	77.01874837	22.98125163	0	0	0	4.726705242	7.017952028	0	88.25534273	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Cupriavidus	GCF_900115455.1	6220279	77	123198	66.45	96.40	4.32	1	92.09	Unique	95.06
TARA_MED_95_MAG_00205	2213021		46	0.12981093	0.00051698	0.004607742	0.000207538	0.000198747	0.001077923	9.346943507	83.30745965	3.752271591	3.593325249	0.968404329	6.340429231	14.18126096	50.83315297	9.098649521	5.850154695	12.7279483		Yes					MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes	2213021	400	6 073	60.15	91.55	5.63	3	85.92	Unique	98.9
TARA_SOC_28_MAG_00008	2458422		43	0.110089862	0.000330139	0.005121633	0.00020441	0.000194981	0.001095539	5.642281439	87.53187486	3.493489721	3.332353976	1.686162596	4.763648163	13.09886032	26.55619254	6.696688578	3.289783799	43.908664		Yes					MAG_large_size_fractions	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium acnes_A	2458422	97	44497	60.03	99.28	2.88	1	96.40	Unique	99.89
TARA_PSW_86_MAG_00049	2355191		11	0.023685991	0.000106404	0.000140397	0.000479855	0	0.000172318	14.64291173	19.32103395	66.03605432	0	0	0	7.066641324	0	92.93335868	0	0							MAG_large_size_fractions	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales_A	Cyanobiaceae	Cyanobium		2355191	163	22593	52.01	95.68	1.44	1	94.24	Unique	
TARA_PSW_86_MAG_00216	1710966		13	0.046593606	4.53649E-05	0.000400373	0.000617367	1.18168E-05	0.000228313	4.22030491	37.24670375	57.43367581	1.099315528	0	5.119532525	3.334142461	0	91.54632501	0	0							MAG_large_size_fractions	Bacteria	Cyanobacteriota	Cyanobacteriia	Synechococcales_A	Cyanobiaceae	Cyanobium		1710966	374	4838	58.20	76.98	4.32	1	72.66	Unique	
TARA_ANW_MAG_00005	2343823		29	0.154281818	0.001949684	1.86304E-05	0	0	0.00072627	99.05348667	0.946513328	0	0	0	56.00254427	0	0	43.99745573	0	0		Yes					MAG_small_size_fraction	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Cycloclasticaceae	Cycloclasticus	GCA_002700385.1	2343823	21	203212	42.78	98.59	0.00	3	98.59	Cluster_16	99.99
TARA_ARC_108_MAG_00207	1038222		12	1.193793507	0.006414518	0.000944928	0	5.83005E-06	0.002542941	87.09134013	12.82950405	0	0.079155825	100	0	0	0	0	0	0							MAG_large_size_fractions	Bacteria	Proteobacteria	Gammaproteobacteria	SAR86	D2472	D2472	D2472 sp1	1038222	110	12824	40.22	70.50	2.88	1	67.63	Unique	97.87
TARA_PSW_MAG_00026	5995730	Deltaproteobacteria	6	0.198902553	0.001233322	0	0	0.000114704	0.000483826	91.49098048	0	0	8.509019518	0	0	0	0	100	0	0	Done in 2018	Yes	HBD-02	Yes	Deltaproteobacteria	HBD-02	MAG_small_size_fraction	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter	UBA8212	5995730	405	20964	53.07	97.18	5.63	1	91.55	Cluster_219	99.67
